id,url_token,name,use_default_avatar,avatar_url,avatar_url_template,is_org,type,url,user_type,headline,gender,is_advertiser,vip_info,badge,is_following,is_followed,follower_count,answer_count,articles_count,is_realname,self_recommend
fa28a991cc0cb89bb2556177af14f9be,ge-sheng-yu-peng-you-5,歌声与朋友,False,https://pic1.zhimg.com/v2-e3ab56ad30bce1bf88ded08f5ea89968_l.jpg,https://pic1.zhimg.com/v2-e3ab56ad30bce1bf88ded08f5ea89968.jpg,False,people,https://www.zhihu.com/api/v4/people/ge-sheng-yu-peng-you-5,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
7efecdd0b34f390ba3ebab5ab21aa4ec,zhi-hu-zhe-ye-97-96-14,知乎者也,False,https://pic2.zhimg.com/v2-382ad1bbe84cb72ec222dce1c684744e_l.jpg,https://pic4.zhimg.com/v2-382ad1bbe84cb72ec222dce1c684744e.jpg,False,people,https://www.zhihu.com/api/v4/people/zhi-hu-zhe-ye-97-96-14,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
85c54a741a9be81c01d0422182105a5b,gu-dao-shou-ma-16,古道瘦马,True,https://pic1.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/gu-dao-shou-ma-16,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
d2027e9b79c5b6e46eb32d045d656e53,yayaa-95,yayaa,False,https://pic4.zhimg.com/v2-47d7310798bfb38e50319f99ea6f38e6_l.jpg,https://pic3.zhimg.com/v2-47d7310798bfb38e50319f99ea6f38e6.jpg,False,people,https://www.zhihu.com/api/v4/people/yayaa-95,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
6426030c859c860421af7cbf4040ffc0,ani-74-73,ani,True,https://pic3.zhimg.com/da8e974dc_l.jpg,https://pic1.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/ani-74-73,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
ed1dc7136f123e40e83beb8e23052986,kai-yuan-hu-pan,开元湖畔,False,https://pic1.zhimg.com/v2-85b24897cd94e423f256207d5dde9831_l.jpg,https://pic4.zhimg.com/v2-85b24897cd94e423f256207d5dde9831.jpg,False,people,https://www.zhihu.com/api/v4/people/kai-yuan-hu-pan,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
8d588313730d8ad17b949c6c3f9d7bb6,wu-zhi-yong-16-96,吴志勇,False,https://pic4.zhimg.com/v2-a71c7bfcfa28c1f1b172eafab5a7ca2e_l.jpg,https://pic3.zhimg.com/v2-a71c7bfcfa28c1f1b172eafab5a7ca2e.jpg,False,people,https://www.zhihu.com/api/v4/people/wu-zhi-yong-16-96,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,False,
bd06b42f0018499391241ec26bc6e668,gua-zhu-ni-6-65,挂住你,False,https://pic3.zhimg.com/v2-148d0376202563e92f242f68162e3d2e_l.jpg,https://pic3.zhimg.com/v2-148d0376202563e92f242f68162e3d2e.jpg,False,people,https://www.zhihu.com/api/v4/people/gua-zhu-ni-6-65,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
7673006b43adfb1fe5e8fd2309b8e955,lan-ren-ke-ji-zi-dong-yue-du,懒人科技自动阅读,False,https://pic3.zhimg.com/v2-89b1ccd87a7b6f476e3584cdd7d81048_l.jpg,https://pic2.zhimg.com/v2-89b1ccd87a7b6f476e3584cdd7d81048.jpg,False,people,https://www.zhihu.com/api/v4/people/lan-ren-ke-ji-zi-dong-yue-du,people,创业 无休止的创业,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
d29c88d7b5b6b876630b15c8863723f0,he-ka-pei-qia-fu-qia,喝咖啡卡夫卡,True,https://pic2.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/he-ka-pei-qia-fu-qia,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
6f907d746c0d3308e70375d2b8e007ba,sha-shou-a-bart,杀手阿Bart,False,https://pic2.zhimg.com/v2-1727fd2b53af7f6130c3392b28040aab_l.jpg,https://pic4.zhimg.com/v2-1727fd2b53af7f6130c3392b28040aab.jpg,False,people,https://www.zhihu.com/api/v4/people/sha-shou-a-bart,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,0,0,True,
69d8eb857c94c89e41939309259cac63,only-42-32-92,ONLY,False,https://pic4.zhimg.com/v2-a02e70d84c48d32386602ec8e08a3988_l.jpg,https://pic1.zhimg.com/v2-a02e70d84c48d32386602ec8e08a3988.jpg,False,people,https://www.zhihu.com/api/v4/people/only-42-32-92,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,False,
15f62ac172b2c62dd7d28b305081d4e6,yang-guang-27-57-41,阳光,False,https://pic4.zhimg.com/v2-d91c07c37543651753010c51ca9e3f1d_l.jpg,https://pic4.zhimg.com/v2-d91c07c37543651753010c51ca9e3f1d.jpg,False,people,https://www.zhihu.com/api/v4/people/yang-guang-27-57-41,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,False,
5c5b5f1bd33962994d4635ff62e4722a,bei-dao-mi-tu-55,北岛迷途,False,https://pic1.zhimg.com/v2-6e152c1577e5cc0d522720f497ed95c1_l.jpg,https://pic3.zhimg.com/v2-6e152c1577e5cc0d522720f497ed95c1.jpg,False,people,https://www.zhihu.com/api/v4/people/bei-dao-mi-tu-55,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
ea3ebd730c0cfe14f8999c0fdd973f92,545074199,545074199,True,https://pic4.zhimg.com/da8e974dc_l.jpg,https://pic1.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/545074199,people,,-1,False,"{'is_vip': True, 'rename_days': '60'}",,False,False,0,1,0,True,
03d1fb891facb601682c37725da1acd5,wen-xin-42-10,聚塵賢鼻血流,False,https://pic4.zhimg.com/v2-74a3d8af97af62555b0f1eba4d0b5f07_l.jpg,https://pic3.zhimg.com/v2-74a3d8af97af62555b0f1eba4d0b5f07.jpg,False,people,https://www.zhihu.com/api/v4/people/wen-xin-42-10,people,一支穿云箭，千军万马来相见。,1,False,"{'is_vip': False, 'rename_days': '60', 'widget': {'url': 'https://pic4.zhimg.com/v2-0c434025e204b46bb317a63d9a90e70c_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-500a1fae7742678eb260ff4b8d6d84c1_r.png'}}",,False,False,214,252,20,True,
b03235470d84557f52735a5ba2a1486c,wang-liang-57-92-2,电子书网店销售,True,https://pic1.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/wang-liang-57-92-2,people,爱书，爱电子书，阅读达人。,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,5,2,0,True,
328340993f21e995dbd29f29a52846d5,bai-qiu-61-16,白秋,False,https://pic4.zhimg.com/v2-cd4e59e96284e6cd87a05c0ce4d7af3d_l.jpg,https://pic1.zhimg.com/v2-cd4e59e96284e6cd87a05c0ce4d7af3d.jpg,False,people,https://www.zhihu.com/api/v4/people/bai-qiu-61-16,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,2,90,0,True,
74ba9f0cf36ed2261fabce645386cd38,pelicanzui-xiao,pelican最小,False,https://pic3.zhimg.com/v2-6b21b5419aff8250fd311776a73eea8a_l.jpg,https://pic3.zhimg.com/v2-6b21b5419aff8250fd311776a73eea8a.jpg,False,people,https://www.zhihu.com/api/v4/people/pelicanzui-xiao,people,,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,0,0,True,
041a2b4716b620b532488edad1686e31,chai-dian-xian-yu,差点咸鱼,False,https://pic2.zhimg.com/v2-8e12f99f29cc664e4fe00ea3353bec96_l.jpg,https://pic4.zhimg.com/v2-8e12f99f29cc664e4fe00ea3353bec96.jpg,False,people,https://www.zhihu.com/api/v4/people/chai-dian-xian-yu,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,71,0,0,True,
34cf7c83f89939e551034fc2955159e2,niu-pang-zi-3,牛胖子,False,https://pic4.zhimg.com/v2-e7ef9f995c24609580848743e65d95bf_l.jpg,https://pic3.zhimg.com/v2-e7ef9f995c24609580848743e65d95bf.jpg,False,people,https://www.zhihu.com/api/v4/people/niu-pang-zi-3,people,制作人,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,14,0,True,
6c18cc08d4aa1a3a3f927f64822ed0b6,yitiao-shen-qi-de-ku-cha,一条神奇的裤衩,False,https://pic4.zhimg.com/v2-971cad14de030a8d436b28c4ae5b5ece_l.jpg,https://pic4.zhimg.com/v2-971cad14de030a8d436b28c4ae5b5ece.jpg,False,people,https://www.zhihu.com/api/v4/people/yitiao-shen-qi-de-ku-cha,people,it,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,3,0,True,
9f762917c9386890a0461c819f4683af,gao-xiao-han-40-16,我爱吃面包,False,https://pic1.zhimg.com/v2-a45597435b6b97a5c502701d0b0f662e_l.jpg,https://pic1.zhimg.com/v2-a45597435b6b97a5c502701d0b0f662e.jpg,False,people,https://www.zhihu.com/api/v4/people/gao-xiao-han-40-16,people,学生,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,11,15,0,True,
d14fff3b7c6b847e9bff3c79caad5fc9,jing-shui-shen-liu-67-77-43,静水深流,True,https://pic3.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/jing-shui-shen-liu-67-77-43,people,流氓,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,20,28,0,True,
309cf02d51066a7faa2035559aac5b56,kay-song-53,Kay.Song,True,https://pic3.zhimg.com/da8e974dc_l.jpg,https://pic4.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/kay-song-53,people,轻狂少时那些偷过的懒，都成了前进拦路的坎坷。,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,2,4,0,True,
35d78218e0162f29863849226da3e062,guo-bao-bao-79,国宝宝,True,https://pic3.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/guo-bao-bao-79,people,,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,58,0,0,False,
33464937b432e7b6548124649a8c5141,ye-ye-guang-hua,烨烨光华,False,https://pic3.zhimg.com/v2-2ebb15037cdd6d01f568afee04333b87_l.jpg,https://pic1.zhimg.com/v2-2ebb15037cdd6d01f568afee04333b87.jpg,False,people,https://www.zhihu.com/api/v4/people/ye-ye-guang-hua,people,,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
4811fd5ba76503e02151ea8e727826d4,calm-56,calm,False,https://pic2.zhimg.com/a801d5c94_l.jpg,https://pic1.zhimg.com/a801d5c94.jpg,False,people,https://www.zhihu.com/api/v4/people/calm-56,people,PPP咨询顾问,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,9,3,0,True,
82210cc4fdbb772c86bd1f7150246733,123456-39-38,大侠,False,https://pic4.zhimg.com/v2-b5143d68639c9911919cf672dedfcd34_l.jpg,https://pic4.zhimg.com/v2-b5143d68639c9911919cf672dedfcd34.jpg,False,people,https://www.zhihu.com/api/v4/people/123456-39-38,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,2,4,1,True,
6f593914b96b786f1c30a7af822861a6,wang-51-33,wang,True,https://pic2.zhimg.com/da8e974dc_l.jpg,https://pic2.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/wang-51-33,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,3,0,2,True,
198924c24a871495db8ad360d9ee7cf3,yu-yun-suan,与运算,False,https://pic1.zhimg.com/6311287384618185210baf71f24f5afa_l.jpg,https://pic3.zhimg.com/6311287384618185210baf71f24f5afa.jpg,False,people,https://www.zhihu.com/api/v4/people/yu-yun-suan,people,属性【生】,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,93,160,0,True,
b10bf68f69297a3bbab3fa95f588d6e2,zhang-dong-dong-67-47,张东东,False,https://pic2.zhimg.com/v2-4db895967db5f084c1680d3d29e2eefa_l.jpg,https://pic2.zhimg.com/v2-4db895967db5f084c1680d3d29e2eefa.jpg,False,people,https://www.zhihu.com/api/v4/people/zhang-dong-dong-67-47,people,,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,13,64,0,True,
1323d26d227a6c6b682840627f721b07,damaomao_usa,日本神,False,https://pic1.zhimg.com/v2-2fac60bce0269bf7281f062d55c865a9_l.jpg,https://pic1.zhimg.com/v2-2fac60bce0269bf7281f062d55c865a9.jpg,False,people,https://www.zhihu.com/api/v4/people/damaomao_usa,people,假洋鬼子,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,159,46,0,False,
67146d46b27624b649efb72f4380f756,yiduo-xian-hua-cha-zai-niu-fen-shang,小散户,False,https://pic1.zhimg.com/v2-8d86d24f58c7ab100b13a02bc774a07f_l.jpg,https://pic3.zhimg.com/v2-8d86d24f58c7ab100b13a02bc774a07f.jpg,False,people,https://www.zhihu.com/api/v4/people/yiduo-xian-hua-cha-zai-niu-fen-shang,people,搬砖的。,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,410,3,0,True,
bf97429f7d408a9f2f2ac6e953c5f2da,yuan-fen-yisheng-tui,匿名怪,False,https://pic3.zhimg.com/v2-b7065eb2ad0fe6792ac326a8f724d817_l.jpg,https://pic4.zhimg.com/v2-b7065eb2ad0fe6792ac326a8f724d817.jpg,False,people,https://www.zhihu.com/api/v4/people/yuan-fen-yisheng-tui,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,5,0,True,
764af36083e94ffb9458cccb773ef694,yexuhuiwangji,唯磬,False,https://pic4.zhimg.com/v2-65ff5282678b1f766d68db053ba985e9_l.jpg,https://pic3.zhimg.com/v2-65ff5282678b1f766d68db053ba985e9.jpg,False,people,https://www.zhihu.com/api/v4/people/yexuhuiwangji,people,,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,7,38,0,True,
a4184b1898fa14a88d0c277eecd0a36e,ou-zhou-xing-zhi-fei,欧洲星之扉,False,https://pic2.zhimg.com/v2-dec427a09c845e12f8be61c8be3efe5a_l.jpg,https://pic3.zhimg.com/v2-dec427a09c845e12f8be61c8be3efe5a.jpg,False,people,https://www.zhihu.com/api/v4/people/ou-zhou-xing-zhi-fei,people,欧洲移民专业司机,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,37,11,0,True,
5052320af87f58d5b42531d4d2fde756,miao-nu-88,喵奴,False,https://pic2.zhimg.com/v2-5a31854f0fba13234a76271c1bd664b6_l.jpg,https://pic4.zhimg.com/v2-5a31854f0fba13234a76271c1bd664b6.jpg,False,people,https://www.zhihu.com/api/v4/people/miao-nu-88,people,职业深井冰,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,4,0,False,
50028dbc9736dfc2f84b7c82c7fbedb4,du-bang-58,隔壁表哥王大根,False,https://pic1.zhimg.com/v2-d3f05e7006e0af094b3d8d3b841b6eae_l.jpg,https://pic2.zhimg.com/v2-d3f05e7006e0af094b3d8d3b841b6eae.jpg,False,people,https://www.zhihu.com/api/v4/people/du-bang-58,people,,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,11,28,0,True,
fa68304d2553e65a3cb0bbb1778645ea,mingchen-liu,asdf-quark,False,https://pic4.zhimg.com/v2-43ad6c63b2089a190d3fc0ec901bae09_l.jpg,https://pic1.zhimg.com/v2-43ad6c63b2089a190d3fc0ec901bae09.jpg,False,people,https://www.zhihu.com/api/v4/people/mingchen-liu,people,,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,18,0,True,
33ec789b943c309382691f4a5a843f9a,zhang-da-ye-10-41,浊池,False,https://pic4.zhimg.com/v2-c44bb6dd5011069a90452b3e1e7a1083_l.jpg,https://pic4.zhimg.com/v2-c44bb6dd5011069a90452b3e1e7a1083.jpg,False,people,https://www.zhihu.com/api/v4/people/zhang-da-ye-10-41,people,修武馆练习中人形剑道靶云栖剑社会员,1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,24,239,0,True,
fbfbb5b924291ae3f32ab4c43d0b65a0,tan-zi-liang-6,一直行走的橙子,False,https://pic4.zhimg.com/v2-14ddab4ed1f3011beb8b11d8457d0a2c_l.jpg,https://pic2.zhimg.com/v2-14ddab4ed1f3011beb8b11d8457d0a2c.jpg,False,people,https://www.zhihu.com/api/v4/people/tan-zi-liang-6,people,城市规划 建筑师 新媒体,0,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,9,8,2,True,
c4f28212f7306299e25c228a6798cb08,ye-zi-zhi-19,椰子汁,True,https://pic1.zhimg.com/da8e974dc_l.jpg,https://pic4.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/ye-zi-zhi-19,people,,-1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic3.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic3.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",,False,False,0,1,0,True,
3493b7dfb4ecfcc40cac8df438e37d03,tao-qi-34-57,桃七,False,https://pic1.zhimg.com/v2-9e13f2e1fb09c8f5523f43d9f22404af_l.jpg,https://pic4.zhimg.com/v2-9e13f2e1fb09c8f5523f43d9f22404af.jpg,False,people,https://www.zhihu.com/api/v4/people/tao-qi-34-57,people,浪子醉西北,1,False,"{'is_vip': True, 'rename_days': '60', 'vip_icon': {'url': 'https://pic4.zhimg.com/v2-4812630bc27d642f7cafcd6cdeca3d7a_r.png', 'night_mode_url': 'https://pic1.zhimg.com/v2-c9686ff064ea3579730756ac6c289978_r.png'}}",,False,False,45,4,0,True,
43da1921ca881711083d02c8ef0951c0,chen-zhen-33-34-6,陳敶,True,https://pic1.zhimg.com/da8e974dc_l.jpg,https://pic4.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/chen-zhen-33-34-6,people,,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,1,0,True,
846ad2bfe93b01fe1482ae4e3bc44ad1,zhui-feng-zhe-17-51,mikn白板,False,https://pic1.zhimg.com/v2-32bb04f3693b111ba49c1a5d8a469062_l.jpg,https://pic1.zhimg.com/v2-32bb04f3693b111ba49c1a5d8a469062.jpg,False,people,https://www.zhihu.com/api/v4/people/zhui-feng-zhe-17-51,people,喳喳,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,0,0,0,True,
72c1882077bd2bbef39ca24a82734b00,xiao-tou-ming-7-16,小透明,True,https://pic4.zhimg.com/da8e974dc_l.jpg,https://pic1.zhimg.com/da8e974dc.jpg,False,people,https://www.zhihu.com/api/v4/people/xiao-tou-ming-7-16,people,我就看看不说话,-1,False,"{'is_vip': False, 'rename_days': '60'}",,False,False,1,0,0,True,
